id,category,question,answer,keywords,source,timestamp,confidence,difficulty_level,academic_field,citation
353,biology,What is Cell Biology?,"Cell biology studies cell structure and function. Topics: organelles, cell division (mitosis/meiosis), cell signaling, membrane transport, protein synthesis, metabolism.","cell biology,organelles,mitosis,meiosis,signaling",Biology Academic Resources,2025-12-03T17:24:47.105423,0.97,advanced,biology,Cooper & Hausman (2016). The Cell.
354,biology,What is Microbiology?,"Microbiology studies microorganisms: bacteria, viruses, fungi, archaea, protists. Topics: microbial structure, metabolism, genetics, ecology, pathogenesis, antimicrobial resistance.","microbiology,bacteria,viruses,pathogens,microorganisms",Biology Academic Resources,2025-12-03T17:24:47.105428,0.98,advanced,biology,Madigan et al. (2018). Brock Biology of Microorganisms.
355,biology,What is Ecology?,"Ecology studies organism-environment interactions at all levels. Topics: population dynamics, community ecology, ecosystems, biodiversity, conservation, climate change impacts.","ecology,ecosystems,biodiversity,environment,conservation",Biology Academic Resources,2025-12-03T17:24:47.105431,0.97,advanced,biology,"Molles, M. (2015). Ecology: Concepts and Applications."
356,biology,What is Evolutionary Biology?,Evolutionary Biology is an important biological discipline that advances our understanding of life processes through modern experimental and computational techniques.,"evolutionary biology,biology,life sciences",Biology Academic Resources,2025-12-03T17:24:47.105435,0.96,advanced,biology,Evolutionary Biology academic textbook
357,biology,What is Population Biology?,Population Biology is an important biological discipline that advances our understanding of life processes through modern experimental and computational techniques.,"population biology,biology,life sciences",Biology Academic Resources,2025-12-03T17:24:47.105439,0.95,advanced,biology,Population Biology academic textbook
358,biology,What is Developmental Biology?,Developmental Biology is an important biological discipline that advances our understanding of life processes through modern experimental and computational techniques.,"developmental biology,biology,life sciences",Biology Academic Resources,2025-12-03T17:24:47.105444,0.98,advanced,biology,Developmental Biology academic textbook
359,biology,What is Neurobiology?,Neurobiology is an important biological discipline that advances our understanding of life processes through modern experimental and computational techniques.,"neurobiology,biology,life sciences",Biology Academic Resources,2025-12-03T17:24:47.105447,0.98,advanced,biology,Neurobiology academic textbook
360,biology,What is Immunology?,Immunology is an important biological discipline that advances our understanding of life processes through modern experimental and computational techniques.,"immunology,biology,life sciences",Biology Academic Resources,2025-12-03T17:24:47.105450,0.96,advanced,biology,Immunology academic textbook
361,biology,What is Virology?,Virology is an important biological discipline that advances our understanding of life processes through modern experimental and computational techniques.,"virology,biology,life sciences",Biology Academic Resources,2025-12-03T17:24:47.105453,0.98,advanced,biology,Virology academic textbook
362,biology,What is Bacteriology?,Bacteriology is an important biological discipline that advances our understanding of life processes through modern experimental and computational techniques.,"bacteriology,biology,life sciences",Biology Academic Resources,2025-12-03T17:24:47.105456,0.96,advanced,biology,Bacteriology academic textbook
363,biology,What is Mycology?,Mycology is an important biological discipline that advances our understanding of life processes through modern experimental and computational techniques.,"mycology,biology,life sciences",Biology Academic Resources,2025-12-03T17:24:47.105459,0.98,advanced,biology,Mycology academic textbook
364,biology,What is Parasitology?,Parasitology is an important biological discipline that advances our understanding of life processes through modern experimental and computational techniques.,"parasitology,biology,life sciences",Biology Academic Resources,2025-12-03T17:24:47.105463,0.97,advanced,biology,Parasitology academic textbook
365,biology,What is Plant Biology?,Plant Biology is an important biological discipline that advances our understanding of life processes through modern experimental and computational techniques.,"plant biology,biology,life sciences",Biology Academic Resources,2025-12-03T17:24:47.105467,0.96,advanced,biology,Plant Biology academic textbook
366,biology,What is Animal Physiology?,Animal Physiology is an important biological discipline that advances our understanding of life processes through modern experimental and computational techniques.,"animal physiology,biology,life sciences",Biology Academic Resources,2025-12-03T17:24:47.105470,0.98,advanced,biology,Animal Physiology academic textbook
367,biology,What is Plant Physiology?,Plant Physiology is an important biological discipline that advances our understanding of life processes through modern experimental and computational techniques.,"plant physiology,biology,life sciences",Biology Academic Resources,2025-12-03T17:24:47.105474,0.96,advanced,biology,Plant Physiology academic textbook
368,biology,What is Marine Biology?,Marine Biology is an important biological discipline that advances our understanding of life processes through modern experimental and computational techniques.,"marine biology,biology,life sciences",Biology Academic Resources,2025-12-03T17:24:47.105479,0.97,advanced,biology,Marine Biology academic textbook
369,biology,What is Conservation Biology?,Conservation Biology is an important biological discipline that advances our understanding of life processes through modern experimental and computational techniques.,"conservation biology,biology,life sciences",Biology Academic Resources,2025-12-03T17:24:47.105482,0.98,advanced,biology,Conservation Biology academic textbook
